Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
419332.000006437,20407925.2244515,-6260639.05543703,-18855077.4412401,18010474.1012057,210818.305788693,1.49896229,17
419332.000006437,23525569.3992763,-14659733.8622394,7112808.27952043,20557724.5006728,-28686.3232322931,7.49481145,24
419332.000006437,22355863.1559591,-1018379.18517335,-26336732.0230326,1872677.02331294,-158417.650514126,2.99792458,30
419333.000006437,23398341.9557624,13128604.5316042,-11406257.2569416,19641497.7651274,62005.0938917055,2.99792458,1
419333.000006437,21614084.2746181,-22653939.8397251,-12766792.9351446,5723495.34490732,145222.699944762,1.49896229,13
419333.000006437,22746980.3306265,-24302147.2078528,-1583213.9648844,10463916.5620994,5413.64994591569,2.99792458,15
419333.000006437,20408068.1766353,-6258736.27997905,-18853963.0181708,18012356.9842086,210818.307422123,1.49896229,17
419333.000006437,23524854.6383576,-14660065.104066,7110117.64272317,20558449.0582438,-28686.3291531365,7.49481145,24
419333.000006437,22356363.4886022,-1017993.53236014,-26336955.5279804,1869553.37840345,-158417.650591047,2.99792458,30
419334.000006437,23398484.9079461,13128664.7684636,-11403687.07875,19642960.7254637,62005.0914569914,2.99792458,1
419334.000006437,21614370.1789856,-22654383.4282053,-12767433.8171,5720423.00966905,145222.701929681,1.49896229,13
419334.000006437,22747123.2828102,-24303314.5259504,-1584033.60736228,10461224.9219682,5413.65072985558,2.99792458,15
419334.000006437,20408211.128819,-6256833.2482576,-18852848.5834092,18014239.4937762,210818.309055689,1.49896229,17
419334.000006437,22356863.8212452,-1017607.89616627,-26337178.6600777,1866429.69303406,-158417.650668019,2.99792458,30
419335.000006437,23398699.3362217,13128725.1605956,-11401116.7176581,19644423.2522718,62005.0890223095,2.99792458,1
419335.000006437,21614727.5594449,-22654826.7519664,-12768074.4327274,5717350.55433198,145222.703914692,1.49896229,13
419335.000006437,22747337.7110858,-24304481.5723375,-1584853.05418173,10458533.0585211,5413.65151401012,2.99792458,15
419335.000006437,20408354.0810027,-6254929.95557626,-18851734.1365913,18016121.6320152,210818.310689393,1.49896229,17
419335.000006437,22357364.1538882,-1017222.27523504,-26337401.4193614,1863305.96737556,-158417.650745041,2.99792458,30
419336.000006437,23398913.7644973,13128785.7079673,-11398546.1732012,19645885.3458694,62005.0865876589,2.99792458,1
419336.000006437,21615084.9399042,-22655269.8111521,-12768714.7820629,5714277.9782288,145222.705899794,1.49896229,13
419336.000006437,22747480.6632695,-24305648.3475089,-1585672.30602632,10455840.9705337,5413.6522983797,2.99792458,15
419336.000006437,20408425.5570946,-6253026.40162776,-18850619.6774668,18018003.3993375,210818.312323234,1.49896229,17
419336.000006437,23522853.3077855,-14661059.7092627,7102045.30957533,20560620.0066995,-28686.3469151175,2.99792458,24
419336.000006437,22357793.0104394,-1016836.66959588,-26337623.805871,1860182.20075064,-158417.650822114,2.99792458,30
419337.000006437,23399128.1927729,13128846.4099618,-11395975.4477712,19647347.0052973,62005.0841530407,2.99792458,1
419337.000006437,21615442.3203635,-22655712.6058057,-12769354.8649749,5711205.28143468,145222.707884988,1.49896229,13
419337.000006437,22747695.0915451,-24306814.8509264,-1586491.36151295,10453148.6593583,5413.65308296395,2.99792458,15
419337.000006437,20408568.5092783,-6251122.59186801,-18849505.2071141,18019884.7926636,210818.313957212,1.49896229,17
419337.000006437,23522210.0229588,-14661391.5377533,7099354.39065917,20561342.7481076,-28686.352835595,2.99792458,24
419337.000006437,22358293.3430824,-1016451.08040258,-26337845.8194614,1857058.39461295,-158417.650899238,2.99792458,30
419338.000006437,23399342.6210485,13128907.2668312,-11393404.5403808,19648808.2309873,62005.0817184544,2.99792458,1
419338.000006437,21615799.7008228,-22656155.1359453,-12769994.6813839,5708132.46400988,145222.709870274,1.49896229,13
419338.000006437,22747838.0437288,-24307981.083057,-1587310.2217879,10450456.1237655,5413.65386776324,2.99792458,15
419338.000006437,20408711.461462,-6249218.52376909,-18848390.7250266,18021765.8134772,210818.315591326,1.49896229,17
419338.000006437,23521495.2620401,-14661723.5131147,7096663.40038938,20562065.0356534,-28686.3587559828,2.99792458,24
419338.000006437,22358793.6757255,-1016065.50722595,-26338067.4601864,1853934.54833686,-158417.650976412,2.99792458,30
419339.000006437,23399485.5732322,13128968.2788827,-11390833.4501757,19650269.0232557,62005.0792838995,2.99792458,1
419339.000006437,21616157.0812821,-22656597.4014492,-12770634.2314561,5705059.52601981,145222.711855651,1.49896229,13
419339.000006437,22748052.4720044,-24309147.0433462,-1588128.88578929,10447763.3650981,5413.65465277721,2.99792458,15
419339.000006437,20408854.4136457,-6247314.19724491,-18847276.2312985,18023646.4617409,210818.317225577,1.49896229,17
419339.000006437,23520851.9772134,-14662055.6349901,7093972.34053705,20562786.8689778,-28686.364676278,2.99792458,24
419339.000006437,22359294.0083685,-1015679.94985848,-26338288.7280455,1850810.6619898,-158417.651053637,2.99792458,30
419340.000006437,23399700.0015078,13129029.4457017,-11388262.1789218,19651729.381374,62005.0768493772,2.99792458,1
419340.000006437,21616514.4617414,-22657039.4022903,-12771273.5151902,5701986.46752936,145222.713841121,1.49896229,13
419340.000006437,22748195.4241881,-24310312.7322529,-1588947.35474643,10445070.3821313,5413.65543800623,2.99792458,15
419340.000006437,20408997.3658295,-6245409.61234913,-18846161.725978,18025526.7374174,210818.318859964,1.49896229,17
419340.000006437,23520208.6923866,-14662387.9035784,7091281.2102923,20563508.2482386,-28686.370596482,7.49481145,24
419340.000006437,22359722.8649197,-1015294.40773793,-26338509.6231009,1847686.73489446,-158417.651130913,2.99792458,30
419341.000006437,23399914.4297833,13129090.767633,-11385690.7257211,19653189.3056589,62005.0744148868,2.99792458,1
419341.000006437,21616800.3661089,-22657481.1381877,-12771912.5333733,5698913.2878712,145222.715826682,1.49896229,13
419341.000006437,22748409.8524637,-24311478.1492177,-1589765.62767782,10442377.1762082,5413.65622344993,2.99792458,15
419341.000006437,20409140.3180132,-6243504.76893351,-18845047.2091797,18027406.6404694,210818.320494489,1.49896229,17
419341.000006437,23519493.931468,-14662720.3191538,7088590.00868867,20564229.1735926,-28686.3765165961,2.99792458,24
419341.000006437,22360223.1975627,-1014908.88166957,-26338730.1452146,1844562.76860786,-158417.651208239,2.99792458,30
419342.000006437,23400128.8580589,13129152.2449296,-11383119.0903773,19654648.7960786,62005.0719804285,2.99792458,1
419342.000006437,21617157.7465682,-22657922.6090755,-12772551.2853946,5695839.988576,145222.717812334,1.49896229,13
419342.000006437,22748624.2807393,-24312643.2944153,-1590583.70571311,10439683.7467459,5413.6570091085,2.99792458,15
419342.000006437,20409211.7941051,-6241599.66586822,-18843932.6809274,18029286.1713076,210818.32212915,1.49896229,17
419342.000006437,23518850.6466413,-14663052.8814584,7085898.73729337,20564949.6446815,-28686.3824366175,2.99792458,24
419342.000006437,22360723.5302057,-1014523.37052955,-26338950.2944706,1841438.76245269,-158417.651285616,2.99792458,30
419343.000006437,21617515.1270275,-22658363.8154439,-12773189.7706717,5692766.56898132,145222.719798079,2.99792458,13
419343.000006437,22748767.232923,-24313808.1681309,-1591401.58825385,10436990.0931659,5413.65779498212,2.99792458,15
419343.000006437,20409354.7462888,-6239694.30758071,-18842818.1416512,18031165.327924,210818.323763947,2.99792458,17
419343.000006437,22361223.8628488,-1014137.87557348,-26339170.0708152,1838314.71644467,-158417.651363043,2.99792458,30
419344.000006437,21617872.5074868,-22658804.7571254,-12773827.9894593,5689693.02913736,145222.721783914,2.99792458,13
419344.000006437,22748981.6611986,-24314972.7698111,-1592219.2743345,10434296.2167977,5413.65858107044,2.99792458,15
419344.000006437,20409497.6984725,-6237788.68751232,-18841703.5901779,18033044.113953,210818.325398882,1.49896229,17
419344.000006437,23517492.6008959,-14663718.4460711,7080515.98391134,20566389.2246926,-28686.3942763877,2.99792458,24
419344.000006437,22361652.7193999,-1013752.39606883,-26339389.4743067,1835190.63006162,-158417.651440521,2.99792458,30
