Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
420951.434336648,23956093.912059,13443530.5400541,-7056191.75121239,21422059.991965,62001.2141812872,18.287339938,1
420951.434336648,22733709.3353342,-5427350.54026972,-25616563.4529897,-4055723.97815258,173243.353138039,5.096471786,6
420951.434336648,22363945.0149026,-22996854.3592441,-13478810.7790031,639473.028519823,145226.028069991,2.99792458,13
420951.434336648,22078555.7778834,7091681.26549423,-19393177.6992029,16636253.344918,-4249.33059883872,9.293566198,14
420951.434336648,23244553.2566235,-25807723.9536134,-2674992.14912609,5857234.00284852,5415.20069368899,6.295641618,15
420951.434336648,20813176.4821806,-2863372.61784786,-17073150.4458236,20547582.6893661,210821.115363129,5.096471786,17
420951.434336648,20163310.3756055,-13423891.939226,-18334352.1092656,13747015.826558,85384.4163800239,5.096471786,19
420951.434336648,22576658.5622919,-15388985.6480455,2710174.22310786,21128752.8825215,-28695.7736449112,8.094396366,24
420951.434336648,23296325.644527,-380691.159947669,-26209083.7307205,-3190986.01558471,-158417.833280592,9.293566198,30
420952.434336647,23956511.0420639,13443866.5025107,-7053416.83372661,21422786.6496867,62001.2118332215,15.889000274,1
420952.434336647,22733090.4110114,-5427209.49165447,-25617104.8784764,-4052535.78926028,173243.353957868,5.096471786,6
420952.434336647,22364466.53211,-22996818.1060361,-13479065.7473524,636291.659379157,145226.030194902,2.99792458,13
420952.434336647,22078930.0850539,7093544.86422374,-19394210.0388806,16634241.6848893,-4249.32786493299,8.094396366,14
420952.434336647,23244928.5061057,-25808401.007387,-2675536.26372723,5854259.68161488,5415.20182599428,5.696056702,15
420952.434336647,20813500.1139188,-2861095.74385036,-17072086.9362733,20548819.2467604,210821.117189954,5.096471786,17
420952.434336647,20163171.1228679,-13422265.7829103,-18333629.5027348,13749498.5975456,85384.4179069102,5.096471786,19
420952.434336647,22576088.5334792,-15389553.416068,2707456.96413582,21128730.359137,-28695.779384133,8.094396366,24
420952.434336647,23296954.1664696,-380268.245330522,-26208703.9369859,-3194086.37063616,-158417.833424189,9.293566198,30
420953.434336647,23956976.6138732,13444202.6451336,-7050641.84795517,21423512.8355874,62001.2094852308,18.287339938,1
420953.434336647,22732483.3179362,-5427068.43437859,-25617645.9118668,-4049347.51364262,173243.354777722,4.796679328,6
420953.434336647,22364992.9702788,-22996781.5285698,-13479320.5094219,633110.276903551,145226.032319894,2.99792458,13
420953.434336647,22079288.9313315,7095408.19884348,-19395242.3388487,16632229.6691165,-4249.32513105957,8.094396366,14
420953.434336647,23245308.9208525,-25809077.7310285,-2676080.23736865,5851285.23639832,5415.20295851319,5.696056702,15
420953.434336647,20813811.9144094,-2858818.67087595,-17071023.4987947,20550055.3819078,210821.119016881,5.096471786,17
420953.434336647,20163019.4455753,-13420639.3066752,-18332906.8409081,13751981.0760132,85384.4194336629,5.096471786,19
420953.434336647,22575563.5611287,-15390121.3241831,2704739.74335031,21128707.3716965,-28695.785123222,8.094396366,24
420953.434336647,23297605.8972017,-379845.269017233,-26208323.7768586,-3197186.65627826,-158417.833567817,8.094396366,30
420954.434336648,23957410.251784,13444538.9680212,-7047866.79322082,21424238.5498465,62001.2071373146,20.98547206,1
420954.434336648,22731864.9520204,-5426927.3687212,-25618186.5531224,-4046159.15112267,173243.355597602,5.096471786,6
420954.434336648,22365512.2887587,-22996744.6270331,-13479575.0648945,629928.881032538,145226.034444966,2.99792458,13
420954.434336648,22079658.9806489,7097271.26866749,-19396274.5991408,16630217.2978218,-4249.32239721871,9.293566198,14
420954.434336648,23245677.1902476,-25809754.1245887,-2676624.06973816,5848310.66709123,5415.20409124579,6.295641618,15
420954.434336648,20814127.6935496,-2856541.39948153,-17069960.1334248,20551291.0947191,210821.120843908,5.096471786,17
420954.434336648,20162869.9321097,-13419012.5110315,-18332184.1235739,13754463.2617859,85384.420960282,5.096471786,19
420954.434336648,22575008.7838063,-15390689.3725167,2702022.5601521,21128683.9201967,-28695.7908621794,8.094396366,24
420954.434336648,23298205.9054885,-379422.230877697,-26207943.250258,-3200286.87321834,-158417.833711476,8.094396366,30
420955.434336647,23957822.5306283,13444875.4712471,-7045091.66954465,21424963.7924226,62001.2047894729,20.98547206,1
420955.434336647,22731247.4935159,-5426786.29434998,-25618726.8022735,-4042970.7019028,173243.356417507,4.796679328,6
420955.434336647,22366039.1108323,-22996707.4012583,-13479829.414042,626747.471992691,145226.036570118,2.99792458,13
420955.434336647,22080032.6247112,7099134.07402401,-19397306.8196135,16628204.5709994,-4249.31966341032,9.293566198,14
420955.434336647,23246055.3015656,-25810430.1879661,-2677167.76105872,5845335.97397974,5415.20522419198,5.696056702,15
420955.434336647,20814443.7518933,-2854263.92943299,-17068896.8402408,20552526.3851834,210821.122671036,5.096471786,17
420955.434336647,20162710.227717,-13417385.3956188,-18331461.3509884,13756945.1549083,85384.4224867676,4.796679328,19
420955.434336647,22574453.0292717,-15391257.5610186,2699305.41476425,21128660.004642,-28695.7966010047,9.293566198,24
420955.434336647,23298831.3561927,-378999.13109941,-26207562.3572952,-3203387.02058689,-158417.833855167,8.094396366,30
420956.434336648,23958302.5512179,13445212.1545299,-7042316.47817371,21425688.5630871,62001.2024417066,18.287339938,1
420956.434336648,22730626.3355652,-5426645.2113043,-25619266.6593023,-4039782.16599351,173243.357237437,4.796679328,6
420956.434336648,22366567.3638237,-22996669.8512622,-13480083.5568358,623566.04977764,145226.038695351,2.99792458,13
420956.434336648,22080402.8834312,7100996.61487548,-19398339.0002608,16626191.4886397,-4249.31692963435,8.094396366,14
420956.434336648,23246421.9655408,-25811105.9211821,-2677711.31141768,5842361.15690813,5415.20635735186,5.696056702,15
420956.434336648,20814761.8344623,-2851986.26087332,-17067833.619277,20553761.2532732,210821.124498265,4.796679328,17
420956.434336648,20162563.6458879,-13415757.9607699,-18330738.5231206,13759426.7551405,85384.4240131196,4.796679328,19
420956.434336648,22573920.0298211,-15391825.889603,2696588.30762452,21128635.6250367,-28695.8023396975,9.293566198,24
420956.434336648,23299451.0483251,-378575.969519918,-26207181.0979455,-3206487.09864802,-158417.833998889,8.094396366,30
420957.434336648,23958718.2154045,13445549.0182808,-7039541.21747303,21426412.8621423,62001.2000940145,18.287339938,1
420957.434336648,22730028.7354085,-5426504.11959482,-25619806.1241399,-4036593.54376312,173243.358057393,4.796679328,6
420957.434336648,22367090.9750572,-22996631.9769343,-13480337.4934635,620384.614399875,145226.040820664,2.99792458,13
420957.434336648,22080777.5047056,7102858.89119596,-19399371.1409781,16624178.0508436,-4249.31419589086,7.195018992,14
420957.434336648,23246813.6880286,-25811781.3241358,-2678254.7206764,5839386.21631177,5415.20749072527,6.295641618,15
420957.434336648,20815081.3130487,-2849708.39376942,-17066770.4705942,20554995.698963,210821.126325596,5.096471786,17
420957.434336648,20162416.3660502,-13414130.2062857,-18330015.6401029,13761908.0625352,85384.4255393379,4.796679328,19
420957.434336648,22573398.2683107,-15392394.3582962,2693871.23858905,21128610.7813824,-28695.8080782579,8.094396366,24
420957.434336648,23300087.1087617,-378152.746146126,-26206799.4722525,-3209587.10709597,-158417.834142642,8.094396366,30
420958.434336647,23959164.2429699,13445886.0621445,-7036765.88887388,21427136.6893455,62001.1977463975,20.98547206,1
420958.434336647,22729406.5653452,-5426363.01917814,-25620345.1968596,-4033404.83476369,173243.358877374,5.696056702,6
420958.434336647,22367617.9367325,-22996593.7784491,-13480591.2236182,617203.166006714,145226.042946058,3.297717038,13
420958.434336647,22081138.0611045,7104720.9029122,-19400403.2418355,16622164.2575273,-4249.31146217968,9.293566198,14
420958.434336647,23247189.8100218,-25812456.3969006,-2678797.98886763,5836411.15184692,5415.20862431236,7.195018992,15
420958.434336647,20815387.0408635,-2847430.32820821,-17065707.3941568,20556229.7222928,210821.128153027,5.096471786,17
420958.434336647,20162273.5534682,-13412502.132471,-18329292.7018113,13764389.076999,85384.4270654227,5.096471786,19
420958.434336647,22572843.5607892,-15392962.9671628,2691154.20735479,21128585.4736777,-28695.8138166867,9.293566198,24
420958.434336647,23300694.0971356,-377729.460918875,-26206417.4801719,-3212687.04633775,-158417.834286427,10.49273603,30
420959.434336647,23959615.0867954,13446223.286296,-7033990.49194285,21427860.0447436,62001.1953988554,18.287339938,1
420959.434336647,22728785.0583902,-5426221.9098148,-25620883.8774506,-4030216.03933127,173243.359697381,4.796679328,6
420959.434336647,22368142.2459747,-22996555.2555717,-13480844.7477,614021.704600846,145226.045071532,2.99792458,13
420959.434336647,22081512.7870803,7106582.64995967,-19401435.302631,16620150.1089227,-4249.30872850106,7.195018992,14
420959.434336647,23247559.9989409,-25813131.1393963,-2679341.11630987,5833435.96367257,5415.2097581131,6.295641618,15
420959.434336647,20815711.0565065,-2845152.06437527,-17064644.3901415,20557463.323107,210821.129980558,5.096471786,17
420959.434336647,20162114.0584781,-13410873.7388799,-18328569.7085056,13766869.7986536,85384.4285913739,4.796679328,19
420959.434336647,22572295.7984543,-15393531.7161248,2688437.21428555,21128559.7019282,-28695.8195549832,8.094396366,24
420959.434336647,23301331.3790874,-377306.113891964,-26206035.1217937,-3215786.91569305,-158417.834430242,9.293566198,30
420960.434336648,23960018.4311283,13446560.6908639,-7031215.02614367,21428582.9284482,62001.1930513877,15.889000274,1
420960.434336648,22728162.2252186,-5426080.79152664,-25621422.1658933,-4027027.15751197,173243.360517413,5.096471786,6
420960.434336648,22368663.4141777,-22996516.4083196,-13481098.0656753,610840.230242543,145226.047197087,2.99792458,13
420960.434336648,22081872.0521631,7108444.13257064,-19402467.3233853,16618135.6048725,-4249.30599485472,7.195018992,14
420960.434336648,23247940.6230902,-25813805.5515787,-2679884.10281973,5830460.65201399,5415.21089212741,6.295641618,15
420960.434336648,20816022.6824948,-2842873.60201489,-17063581.4584966,20558696.5015082,210821.131808191,5.096471786,17
420960.434336648,20161961.8925794,-13409245.0258307,-18327846.6601743,13769350.2272472,85384.4301171915,4.796679328,19
420960.434336648,22571758.9948562,-15394100.6051489,2685720.2595517,21128533.4661368,-28695.8252931473,8.094396366,24
420960.434336648,23301959.3077226,-376882.704802214,-26205652.3970843,-3218886.71550567,-158417.834574089,9.293566198,30
420961.434336647,23960469.4145555,13446898.2755513,-7028439.49280645,21429305.3402137,62001.1907039953,15.889000274,1
420961.434336647,22727551.0487925,-5425939.66446099,-25621960.062115,-4023838.18951787,173243.361337471,5.096471786,6
420961.434336647,22369183.640069,-22996477.2367325,-13481351.1774705,607658.743027826,145226.049322722,2.99792458,13
420961.434336647,22082235.1911943,7110305.35041907,-19403499.3040397,16616120.7455531,-4249.30326124086,6.295641618,14
420961.434336647,23248317.5477934,-25814479.6334534,-2680426.94843498,5827485.2167999,5415.21202635535,6.295641618,15
420961.434336647,20816344.4296095,-2840594.94151768,-17062518.5993216,20559929.2573776,210821.133635924,5.096471786,17
420961.434336647,20161811.4717025,-13407615.9933702,-18327123.5568202,13771830.3627676,85384.4316428755,4.796679328,19
420961.434336647,22571212.2795344,-15394669.6342616,2683003.34302543,21128506.766304,-28695.8310311793,8.094396366,24
420961.434336647,23302569.78614,-376459.233658348,-26205269.3060478,-3221986.44578677,-158417.834717967,9.293566198,30
420962.434336648,23960877.4355467,13447236.040646,-7025663.89081318,21430027.2802458,62001.1883566774,20.98547206,1
420962.434336648,22726934.9863054,-5425798.52836063,-25622497.566181,-4020649.13523215,173243.362157553,5.096471786,6
420962.434336648,22369716.0811126,-22996437.7407788,-13481604.0831275,604477.243154049,145226.051448437,2.99792458,13
420962.434336648,22082603.3558881,7112166.30354286,-19404531.2445144,16614105.5310089,-4249.30052765945,7.195018992,14
420962.434336648,23248694.9611027,-25815153.3849784,-2680969.65325502,5824509.6581272,5415.21316079689,5.696056702,15
420962.434336648,20816664.6411051,-2838316.0827243,-17061455.8126364,20561161.5907427,210821.135463759,5.096471786,17
420962.434336648,20161661.6092325,-13405986.6414331,-18326400.3985463,13774310.2051781,85384.433168426,4.796679328,19
420962.434336648,22570669.0542562,-15395238.8034262,2680286.4648818,21128479.6024333,-28695.836769079,9.293566198,24
420962.434336648,23303198.7617882,-376035.700599018,-26204885.848742,-3225086.10610645,-158417.834861876,9.293566198,30
420963.434336648,23961344.1590704,13447573.9858545,-7022888.22153664,21430748.7482825,62001.186009435,20.98547206,1
420963.434336648,22726313.7585539,-5425657.38320245,-25623034.6780768,-4017459.99473007,173243.362977662,5.096471786,6
420963.434336648,22370237.9473244,-22996397.9203704,-13481856.782806,601295.730455872,145226.053574233,2.99792458,13
420963.434336648,22082966.948625,7114026.99199168,-19405563.1447763,16612089.9612244,-4249.29779411043,7.195018992,14
420963.434336648,23249072.9328189,-25815826.8061275,-2681512.217284,5821533.97606907,5415.21429545203,6.295641618,15
420963.434336648,20816973.6495608,-2836037.02559606,-17060393.0984592,20562393.5016155,210821.137291694,5.096471786,17
420963.434336648,20161513.4219835,-13404356.9700765,-18325677.1853929,13776789.754408,85384.4346938428,5.096471786,19
420963.434336648,22570120.9778174,-15395808.1126449,2677569.62510805,21128451.9745265,-28695.8425068464,8.094396366,24
420963.434336648,23303827.3535316,-375612.105466459,-26204502.0251597,-3228185.69658339,-158417.835005816,9.293566198,30
420964.434336647,23961782.2642369,13447912.1114551,-7020112.48390475,21431469.7445199,62001.1836622673,15.889000274,1
420964.434336647,22725697.7658677,-5425516.22890897,-25623571.3977829,-4014270.7681877,173243.363797795,5.096471786,6
420964.434336647,22370754.8925747,-22996357.7754496,-13482109.276597,598114.205057715,145226.05570011,2.99792458,13
420964.434336647,22083326.1788074,7115887.41581061,-19406595.0047447,16610074.036242,-4249.29506059378,6.295641618,14
420964.434336647,23249440.8881102,-25816499.8968805,-2682054.64074089,5818558.17058212,5415.21543032081,6.295641618,15
420964.434336647,20817285.8339562,-2833757.77028392,-17059330.4568865,20563624.9899139,210821.139119729,5.096471786,17
420964.434336647,20161349.808742,-13402726.9790805,-18324953.917479,13779269.0105467,85384.436219126,4.796679328,19
420964.434336647,22569588.3273711,-15396377.5618625,2674852.82397179,21128423.8825879,-28695.8482444813,8.094396366,24
420964.434336647,23304453.3975432,-375188.448102191,-26204117.8353144,-3231285.21717527,-158417.835149787,9.293566198,30
420965.434336648,23962192.0302499,13448250.4174251,-7017336.67804083,21432190.2689438,62001.1813151744,18.287339938,1
420965.434336648,22725079.2603501,-5425375.06547311,-25624107.7252966,-4011081.45558454,173243.364617955,4.796679328,6
420965.434336648,22371276.2003794,-22996317.3060722,-13482361.5643957,594932.667118322,145226.057826066,2.99792458,13
420965.434336648,22083696.4026269,7117747.57473574,-19407626.8243675,16608057.7562036,-4249.29232710965,7.195018992,14
420965.434336648,23249818.8947269,-25817172.6571896,-2682596.92340386,5815582.24192315,5415.21656540314,6.295641618,15
420965.434336648,20817599.6935724,-2831478.31687758,-17058267.8879469,20564856.0556226,210821.140947866,4.796679328,17
420965.434336648,20161188.2197257,-13401096.6687027,-18324230.5947926,13781747.9734012,85384.4377442758,5.096471786,19
420965.434336648,22569034.8762653,-15396947.1511483,2672136.06112966,21128395.3266164,-28695.8539819842,8.094396366,24
420965.434336648,23305070.0533377,-374764.728507987,-26203733.2792104,-3234384.66789213,-158417.83529379,9.293566198,30
420966.434336648,23962664.4076441,13448588.9034802,-7014560.80522367,21432910.3213189,62001.1789681569,20.98547206,1
420966.434336648,22724463.0931617,-5425233.89298381,-25624643.6605709,-4007892.0570499,173243.365438139,5.096471786,6
420966.434336648,22371798.3457946,-22996276.5122566,-13482613.6461684,591751.11667651,145226.059952103,2.99792458,13
420966.434336648,22084054.2367919,7119607.46890933,-19408658.6036571,16606041.1210003,-4249.28959365781,6.295641618,14
420966.434336648,23250192.6434904,-25817845.0870597,-2683139.06531515,5812606.1900226,5415.21770069908,7.195018992,15
420966.434336648,20817916.1707213,-2829198.665514,-17057205.3916801,20566086.6987101,210821.142776103,4.796679328,17
420966.434336648,20161049.9092999,-13399466.0392545,-18323507.2173162,13784226.6427347,85384.4392692918,5.096471786,19
420966.434336648,22568477.4814103,-15397516.8804324,2669419.33693772,21128366.3066161,-28695.8597193549,9.293566198,24
420966.434336648,23305690.2340762,-374340.946852384,-26203348.3568775,-3237484.04852428,-158417.835437823,8.094396366,30
420967.434336648,23963053.8267032,13448927.5700748,-7011784.86362828,21433629.9019811,62001.1766212139,18.287339938,1
420967.434336648,22723842.249315,-5425092.71120676,-25625179.2036494,-4004702.57257237,173243.366258349,4.796679328,6
420967.434336648,22372321.5033225,-22996235.3939055,-13482865.522077,588569.553796095,145226.062078221,2.99792458,13
420967.434336648,22084414.2696843,7121467.09825073,-19409690.3424979,16604024.1307698,-4249.2868602384,6.295641618,14
420967.434336648,23250566.1828513,-25818517.1864438,-2683681.06661592,5809630.01497965,5415.2188362086,5.696056702,15
420967.434336648,20818236.0332125,-2826918.81615608,-17056142.9681473,20567316.9191514,210821.144604441,4.796679328,17
420967.434336648,20160904.5140857,-13397835.0903552,-18322783.7852002,13786705.0187483,85384.4407941742,4.796679328,19
420967.434336648,22567923.7860014,-15398086.7496961,2666702.65147587,21128336.8225902,-28695.865456593,9.293566198,24
420967.434336648,23306317.6741052,-373917.10298228,-26202963.0683362,-3240583.35897095,-158417.835581888,8.094396366,30
420968.434336647,23963539.7105659,13449266.4167914,-7009008.85541179,21434349.0104845,62001.1742743467,20.98547206,1
420968.434336647,22723237.1455647,-5424951.5199074,-25625714.3545287,-4001513.0024398,173243.367078585,5.096471786,6
420968.434336647,22372850.803327,-22996193.9508416,-13483117.1924169,585387.978600299,145226.064204419,2.99792458,13
420968.434336647,22084785.9244217,7123326.46287164,-19410722.0407293,16602006.7856198,-4249.28412685149,6.295641618,14
420968.434336647,23250957.9053392,-25819188.9552514,-2684222.92751643,5806653.7170428,5415.21997193163,5.696056702,15
420968.434336647,20818551.9519545,-2824638.76855377,-17055080.6174094,20568546.7169517,210821.146432879,5.096471786,17
420968.434336647,20160758.1067589,-13396203.8218564,-18322060.2986621,13789183.1013361,85384.442318923,4.796679328,19
420968.434336647,22567413.1228295,-15398656.758858,2663986.00512543,21128306.8745452,-28695.871193698,9.293566198,24
420968.434336647,23306956.1426719,-373493.196556821,-26202577.4136108,-3243682.59912384,-158417.835725983,8.094396366,30
420969.434336648,23963959.7373069,13449605.4439648,-7006232.77886142,21435067.6472043,62001.171927554,15.889000274,1
420969.434336648,22722630.0873899,-5424810.31938985,-25626249.1131562,-3998323.34652976,173243.367898846,5.096471786,6
420969.434336648,22373378.1838075,-22996152.1832606,-13483368.6568552,582206.391068104,145226.066330697,2.99792458,13
420969.434336648,22085168.1888915,7125185.56239873,-19411753.6984311,16599989.0855846,-4249.28139349708,6.295641618,14
420969.434336648,23251316.1932098,-25819860.3935875,-2684764.64799297,5803677.29576102,5415.22110786836,5.696056702,15
420969.434336648,20818873.9433722,-2822358.52318674,-17054018.3394876,20569776.0920469,210821.148261418,5.096471786,17
420969.434336648,20160605.5220549,-13394572.2340644,-18321336.7575125,13791660.890489,85384.4438435383,5.096471786,19
420969.434336648,22566863.9295767,-15399226.9080628,2661269.39719241,21128276.4624753,-28695.8769306713,9.293566198,24
420969.434336648,23307578.5570382,-373069.227806844,-26202191.3926766,-3246781.76919826,-158417.83587011,8.094396366,30
420970.434336648,23964426.6004323,13449944.6513482,-7003456.63533299,21435785.8118553,62001.1695808368,20.98547206,1
420970.434336648,22722013.8155002,-5424669.10930229,-25626783.4795998,-3995133.60483457,173243.368719132,5.096471786,6
420970.434336648,22373913.3819856,-22996110.0910367,-13483619.9155966,579024.79137091,145226.068457056,2.99792458,13
420970.434336648,22085534.0152562,7127044.39729086,-19412785.3155245,16597971.0305256,-4249.27866017492,5.696056702,14
420970.434336648,23251724.5981058,-25820531.5012654,-2685306.22766019,5800700.75202872,5415.22224401848,5.096471786,15
420970.434336648,20819195.376383,-2820078.07985781,-17052956.1344368,20571005.0444398,210821.150090058,5.096471786,17
420970.434336648,20160460.8248494,-13392940.3269579,-18320613.1619262,13794138.3860359,85384.4453680199,4.796679328,19
420970.434336648,22566336.9679014,-15399797.1971677,2658552.82837228,21128245.5863892,-28695.8826675116,9.293566198,24
420970.434336648,23308215.6644879,-372645.196671253,-26201805.0055889,-3249880.86880811,-158417.836014268,7.195018992,30
420971.434336647,23964880.340994,13450284.0390714,-7000680.42423627,21436503.504566,62001.1672341947,18.287339938,1
420971.434336647,22721408.3627455,-5424527.88988732,-25627317.4537558,-3991943.77763837,173243.369539444,5.096471786,6
420971.434336647,22374442.9611935,-22996067.6741818,-13483870.9686246,575843.179435664,145226.070583495,2.99792458,13
420971.434336647,22085909.8231455,7128902.96711001,-19413816.8919532,16595952.6206652,-4249.27592688524,6.295641618,14
420971.434336647,23252102.5000211,-25821202.2784021,-2685847.66704494,5797724.0851117,5415.22338038228,5.696056702,15
420971.434336647,20819519.0430216,-2817797.43875582,-17051894.0022939,20572233.5740941,210821.151918798,5.096471786,17
420971.434336647,20160321.8513154,-13391308.1006509,-18319889.511877,13796615.5879389,85384.446892368,5.096471786,19
420971.434336647,22565783.4120943,-15400367.6262656,2655836.29820633,21128214.2462844,-28695.8884042201,9.293566198,24
420971.434336647,23308842.7206122,-372221.103078374,-26201418.252331,-3252979.89813947,-158417.836158457,8.094396366,30
420972.434336647,23965283.2665216,13450623.6072614,-6997904.14513986,21437220.7254123,62001.1648876273,18.287339938,1
420972.434336647,22720796.4883107,-5424386.66092012,-25627851.0356828,-3988753.86482244,173243.370359781,4.796679328,6
420972.434336647,22374970.900081,-22996024.9326528,-13484121.8160069,572661.555367829,145226.072710014,2.99792458,13
420972.434336647,22086285.7706364,7130761.27198331,-19414848.4276647,16593933.8559774,-4249.27319362795,5.696056702,14
420972.434336647,23252494.0131063,-25821872.7248951,-2686388.96588596,5794747.29550836,5415.22451695959,5.696056702,15
420972.434336647,20819840.9995389,-2815516.59984107,-17050831.9430987,20573461.6810033,210821.153747639,4.796679328,17
420972.434336647,20160182.1797726,-13389675.5550559,-18319165.8074543,13799092.4961999,85384.4484165824,4.796679328,19
420972.434336647,22565246.7829984,-15400938.1952382,2653119.80728163,21128182.4421678,-28695.8941407956,9.293566198,24
420972.434336647,23309498.0460892,-371796.947223896,-26201031.1329642,-3256078.85673264,-158417.836302677,9.293566198,30
420973.434336648,23965788.9040308,13450963.3555323,-6995127.79995512,21437937.4740127,62001.1625411359,18.287339938,1
420973.434336648,22720200.0747688,-5424245.42232969,-25628384.2253409,-3985563.86668768,173243.371180144,4.796679328,6
420973.434336648,22375507.4244757,-22995981.8663706,-13484372.4578681,569479.919342506,145226.074836613,2.698132122,13
420973.434336648,22086667.5814006,7132619.31194774,-19415879.9225482,16591914.7365434,-4249.27046040309,5.696056702,14
420973.434336648,23252876.4171779,-25822542.8407356,-2686930.12457125,5791770.38305659,5415.22565375048,5.096471786,15
420973.434336648,20820167.0394072,-2813235.56311869,-17049769.9569314,20574689.3651201,210821.15557658,5.096471786,17
420973.434336648,20160036.3657531,-13388042.6900193,-18318442.0488044,13801569.1108105,85384.4499406633,5.096471786,19
420973.434336648,22564687.8176237,-15401508.9041887,2650403.35506284,21128150.1740378,-28695.8998772391,10.49273603,24
420973.434336648,23310117.2845159,-371372.72839348,-26200643.6474284,-3259177.74518607,-158417.836446928,7.195018992,30
420974.434336648,23966192.9812728,13451303.284401,-6992351.38632651,21438653.7508397,62001.1601947189,15.889000274,1
420974.434336648,22719591.166871,-5424104.17411799,-25628917.0227575,-3982373.78300913,173243.372000532,4.796679328,6
420974.434336648,22376036.794281,-22995938.4753819,-13484622.8941341,566298.271263651,145226.076963293,2.99792458,13
420974.434336648,22087035.0829862,7134477.08701213,-19416911.3766492,16589895.2622728,-4249.26772721049,6.295641618,14
420974.434336648,23253256.7970242,-25823212.6259097,-2687471.14283678,5788793.34789441,5415.22679075494,5.696056702,15
420974.434336648,20820495.9062107,-2810954.32878471,-17048708.0438092,20575916.6264239,210821.157405621,5.096471786,17
420974.434336648,20159900.8124617,-13386409.5058972,-18317718.2358434,13804045.431578,85384.4514646105,5.096471786,19
420974.434336648,22564185.0419502,-15402079.7528769,2647686.94277196,21128117.4419055,-28695.905613549,10.49273603,24
420974.434336648,23310760.0109356,-370948.447254843,-26200255.795807,-3262276.56281278,-158417.836591209,7.195018992,30
420975.434336648,23966632.8663616,13451643.3935095,-6989574.90599475,21439369.5555511,62001.1578483775,24.283189098,1
420975.434336648,22718981.8052675,-5423962.91621359,-25629449.4279097,-3979183.61397965,173243.372820946,4.796679328,6
420975.434336648,22376571.1199482,-22995894.7596489,-13484873.1248583,563116.611323233,145226.079090054,2.698132122,13
420975.434336648,22087394.9413764,7136334.5971553,-19417942.7898748,16587875.4332508,-4249.2649940502,5.696056702,14
420975.434336648,23253645.7623776,-25823882.0803635,-2688012.02073513,5785816.19018754,5415.22792797292,5.696056702,15
420975.434336648,20820819.7822519,-2808672.89672569,-17047646.2037651,20577143.4649244,210821.159234764,4.796679328,17
420975.434336648,20159757.9300789,-13384776.0024612,-18316994.3686926,13806521.4585968,85384.4529884241,4.796679328,19
420975.434336648,22563638.6407324,-15402650.7415541,2644970.56913501,21128084.2457626,-28695.9113497272,9.293566198,24
420975.434336648,23311384.8683325,-370524.103339828,-26199867.5780662,-3265375.30997669,-158417.836735522,7.195018992,30
420976.434336648,23967126.3236189,13451983.6828611,-6986798.35916326,21440084.8880896,62001.1555021117,15.889000274,1
420976.434336648,22718386.1246348,-5423821.64847748,-25629981.4407846,-3975993.35982067,173243.373641385,4.796679328,6
420976.434336648,22377106.2832258,-22995850.719035,-13485123.1502723,559934.939546714,145226.081216894,2.698132122,13
420976.434336648,22087780.4864872,7138191.84212377,-19418974.1620619,16585855.2497466,-4249.26226092251,5.696056702,14
420976.434336648,23254051.9685461,-25824551.2040366,-2688552.75841658,5782838.91008827,5415.22906540437,5.696056702,15
420976.434336648,20821147.1483367,-2806391.26696947,-17046584.4368901,20578369.8805619,210821.161064006,5.096471786,17
420976.434336648,20159618.1887352,-13383142.1797052,-18316270.4474938,13808997.1917244,85384.4545121042,5.096471786,19
420976.434336648,22563103.1982512,-15403221.8700855,2642254.23481094,21128050.5856176,-28695.9170857725,9.293566198,24
420976.434336648,23312018.0320329,-370099.696622808,-26199478.9942555,-3268473.98633757,-158417.836879866,7.195018992,30
420977.434336648,23967495.5702262,13452324.1528572,-6984021.7438837,21440799.7488643,62001.1531559202,18.287339938,1
420977.434336648,22717781.6141918,-5423680.37109714,-25630513.0613617,-3972803.02036108,173243.37446185,4.796679328,6
420977.434336648,22377644.9016466,-22995806.353728,-13485372.9700503,556753.256028995,145226.083343815,2.698132122,13
420977.434336648,22088155.3869651,7140048.82199207,-19420005.4933263,16583834.7115581,-4249.2595278271,5.696056702,14
420977.434336648,23254424.8098984,-25825219.9970223,-2689093.355934,5779861.50715799,5415.23020304949,5.096471786,15
420977.434336648,20821469.3142566,-2804109.4397211,-17045522.7431623,20579595.873348,210821.162893349,4.796679328,17
420977.434336648,20159473.910335,-13381508.0378513,-18315546.4721048,13811472.6309705,85384.4560356507,5.096471786,19
420977.434336648,22562569.1517875,-15403793.1384407,2639537.93997999,21128016.461472,-28695.9228216852,9.293566198,24
420977.434336648,23312655.5931883,-369675.227428884,-26199090.0443793,-3271572.59186863,-158417.837024241,7.195018992,30
420978.434336647,23967993.3551375,13452664.8029024,-6981245.06317242,21441514.137258,62001.1508098051,23.98339664,1
420978.434336647,22717174.3815149,-5423539.0836318,-25631044.2897059,-3969612.59573394,173243.37528234,4.796679328,6
420978.434336647,22378190.3605527,-22995761.6634871,-13485622.5845976,553571.560872605,145226.085470816,2.99792458,13
420978.434336647,22088533.5680839,7141905.53690771,-19421036.7834698,16581813.818822,-4249.25679476409,7.195018992,14
420978.434336647,23254817.6841006,-25825888.4591644,-2689633.81332577,5776883.98199019,5415.23134090807,5.096471786,15
