Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
419618.434866586,20462184.2334826,-5705157.97423122,-18535598.6356335,18534432.7692846,210818.779175237,5.096471786,17
419618.434866586,20458904.1858549,-15302563.2592754,-19225813.8263691,10199392.3427643,85382.2627923827,5.696056702,19
419618.434866586,23348406.7267824,-14760628.8386931,6339480.00120391,20746650.4885412,-28688.0153393293,15.889000274,24
419618.434866586,22510106.0493654,-908381.528755549,-26385487.8308536,976566.195387789,-158417.67457435,7.195018992,30
419619.434866586,23473559.3045066,13152287.3506707,-10662874.8621119,20042692.8494262,62004.3979126961,6.295641618,1
419619.434866586,21730116.2168372,-22770016.6045752,-12939589.6706068,4838785.8673768,145223.272222299,5.096471786,13
419619.434866586,21617094.5069791,4385753.23859481,-18004344.0540124,18984262.9480212,-4253.00224136124,3.297717038,14
419619.434866586,22816446.2970063,-24625244.1971037,-1810093.72302622,9684012.22887184,5413.88328671622,8.094396366,15
419619.434866586,20462390.7742598,-5703182.31519458,-18534483.0919767,18536207.4971887,210818.780847029,4.796679328,17
419619.434866586,20458602.8903954,-15301372.6283362,-19225215.6342523,10202215.0479994,85382.2644958841,5.096471786,19
419619.434866586,23347762.1506396,-14761002.2866781,6336771.81344143,20747244.4488995,-28688.0212329751,13.790453068,24
419619.434866586,22510653.4975963,-907998.484027701,-26385604.3169128,973433.737845037,-158417.674665321,7.195018992,30
419620.434866586,23473823.081998,13152392.9645296,-10660255.1957425,20044030.3356431,62004.395488221,6.295641618,1
419620.434866586,21730535.3012664,-22770382.6465163,-12940155.4805919,4835681.59903767,145223.274233258,5.096471786,13
419620.434866586,21617418.2434186,4387942.82740025,-18005381.3977363,18982759.7094532,-4252.99946144477,3.297717038,14
419620.434866586,22816696.8821331,-24626332.0066588,-1810858.43452762,9681258.87147327,5413.88413230017,7.195018992,15
419620.434866586,20462593.9994956,-5701206.40608027,-18533367.5523658,18537981.8423682,210818.782518952,4.796679328,17
419620.434866586,20458315.9390149,-15300181.6678201,-19224617.3110153,10205037.5371057,85382.2661992547,5.096471786,19
419620.434866586,23347196.4145805,-14761375.8822569,6334063.57510798,20747837.9513279,-28688.0271265205,15.889000274,24
419620.434866586,22511204.4707712,-907615.441582644,-26385720.4287259,970301.259290548,-158417.67475634,8.094396366,30
419621.434866585,23474120.7129117,13152498.7400893,-10657635.3666584,20045367.3793504,62004.3930637859,6.295641618,1
419621.434866585,21730949.9184399,-22770748.4115558,-12940721.0330001,4832577.22859233,145223.276244307,5.696056702,13
419621.434866585,21617736.8843945,4390132.19464235,-18006418.7722002,18981256.0655857,-4252.99668156465,3.297717038,14
419621.434866585,22816975.6668117,-24627419.5324651,-1811622.95809837,9678505.30745817,5413.88497809956,8.094396366,15
419621.434866585,20462796.31732,-5699230.24688417,-18532252.0168805,18539755.8047741,210818.784191005,4.796679328,17
419621.434866585,20458027.8010196,-15298990.3775268,-19224018.8567923,10207859.810169,85382.2679024948,5.096471786,19
419621.434866585,23346559.3420312,-14761749.6258715,6331355.28432562,20748430.9961119,-28688.0330199685,18.287339938,24
419621.434866585,22511746.1604303,-907232.401185368,-26385836.1663006,967168.759657664,-158417.674847406,7.195018992,30
419622.434866586,23474392.1684989,13152604.6775753,-10655015.3741768,20046703.9807876,62004.3906393902,8.094396366,1
419622.434866586,21731367.6417522,-22771113.8996348,-12941286.3278639,4829472.75618318,145223.278255446,7.195018992,13
419622.434866586,21618058.6664097,4392321.34023069,-18007456.1773247,18979752.0164909,-4252.99390172097,3.597509496,14
419622.434866586,22817212.3266647,-24628506.7747014,-1812387.29442947,9675751.53623917,5413.88582411459,9.293566198,15
419622.434866586,20463001.2177767,-5697253.83762954,-18531136.4855974,18541529.3843516,210818.78586319,5.096471786,17
419622.434866586,20457732.6829372,-15297798.7573566,-19223420.2716863,10210681.8671852,85382.2696056044,5.696056702,19
419622.434866586,23345942.5117345,-14762123.5172845,6328646.94227975,20749023.583059,-28688.0389133172,15.889000274,24
419622.434866586,22512308.4064459,-906849.362951857,-26385951.5296181,964036.239324379,-158417.674938519,8.094396366,30
419623.434866586,23474671.5115845,13152710.7768908,-10652395.2187987,20048040.1397723,62004.3882150343,7.195018992,1
419623.434866586,21731794.4740781,-22771479.1107447,-12941851.3651305,4826368.18194218,145223.280266675,5.696056702,13
419623.434866586,21618385.4042866,4394510.26407003,-18008493.6130624,18978247.5622116,-4252.99112191373,3.597509496,14
419623.434866586,22817454.5007865,-24629593.7331761,-1813151.44309941,9672997.5583177,5413.88667034511,9.293566198,15
419623.434866586,20463200.5341638,-5695277.17829218,-18530020.9585439,18543302.5811116,210818.787535506,4.796679328,17
419623.434866586,20457426.8155207,-15296606.8073105,-19222821.5557341,10213503.7081254,85382.2713085834,5.096471786,19
419623.434866586,23345343.4457595,-14762497.5564937,6325938.54903555,20749615.7121617,-28688.0448065666,13.790453068,24
419623.434866586,22512861.159543,-906466.326649098,-26386066.5186919,960903.698048303,-158417.675029679,10.49273603,30
419624.434866586,23474962.3718138,13152817.038064,-10649774.9006118,20049375.8562608,62004.3857907182,7.195018992,1
419624.434866586,21732210.6617712,-22771844.0447863,-12942416.145014,4823263.50572693,145223.282277994,5.696056702,13
419624.434866586,21618707.4306048,4396698.96626403,-18009531.0793817,18976742.702729,-4252.98834214286,3.297717038,14
419624.434866586,22817732.7619585,-24630680.4077492,-1813915.40391501,9670243.37403128,5413.88751679106,8.094396366,15
419624.434866586,20463404.7366117,-5693300.26898888,-18528905.4358071,18545075.3949592,210818.789207952,4.796679328,17
419624.434866586,20457142.656175,-15295414.5276373,-19222222.7089583,10216325.3326267,85382.2730114318,5.096471786,19
419624.434866586,23344746.3342089,-14762871.7435553,6323230.10443527,20750207.3834401,-28688.0506997171,18.287339938,24
419624.434866586,22513398.7658511,-906083.292144457,-26386181.133524,957771.135834351,-158417.675120887,9.293566198,30
419625.434866586,23475243.529722,13152923.4611379,-10647154.4194843,20050711.1303175,62004.3833664418,7.195018992,1
419625.434866586,21732623.3943212,-22772208.7017813,-12942980.6674043,4820158.72768057,145223.284289403,5.696056702,13
419625.434866586,21619033.5402739,4398887.44659804,-18010568.5762282,18975237.4381205,-4252.98556240841,3.297717038,14
419625.434866586,22817994.1313199,-24631766.7985538,-1814679.17726156,9667488.98295615,5413.88836345258,9.293566198,15
419625.434866586,20463612.7083068,-5691323.10981273,-18527789.9174182,18546847.8258643,210818.790880529,4.796679328,17
419625.434866586,20456840.1042998,-15294221.9180643,-19221623.7314251,10219146.7410035,85382.2747141496,5.096471786,19
419625.434866586,23344091.2181345,-14763246.0786135,6320521.60784911,20750798.5970003,-28688.0565927697,15.889000274,24
419625.434866586,22513953.2988704,-905700.259739578,-26386295.3740884,954638.553088331,-158417.675212143,7.195018992,30
419626.434866586,23475512.9959843,13153030.046144,-10644533.775455,20052045.9619231,62004.3809422051,7.195018992,1
419626.434866586,21733049.3890366,-22772573.0817166,-12943544.9322159,4817053.8480404,145223.286300903,5.696056702,13
419626.434866586,21619358.1841247,4401075.70510348,-18011606.1035651,18973731.7683889,-4252.98278271035,3.297717038,14
419626.434866586,22818247.717884,-24632852.9055198,-1815442.76309789,9664734.38523451,5413.88921032964,9.293566198,15
419626.434866586,20463817.7483652,-5689345.70071446,-18526674.4034177,18548619.8738325,210818.792553238,4.796679328,17
419626.434866586,20456554.653638,-15293028.9788914,-19221024.6231331,10221967.9328628,85382.2764167367,5.096471786,19
419626.434866586,23343502.6920911,-14763620.5613255,6317813.06091155,20751389.3525852,-28688.0624857221,15.889000274,24
419626.434866586,22514504.2720454,-905317.229220596,-26386409.2403949,951505.949662026,-158417.675303445,7.195018992,30
419627.434866586,23475790.9779529,13153136.793058,-10641912.9688163,20053380.3509589,62004.3785180083,7.195018992,1
419627.434866586,21733454.4434908,-22772937.1844685,-12944108.9397633,4813948.86651691,145223.288312492,6.295641618,13
419627.434866586,21619685.6200104,4403263.74171361,-18012643.6613277,18972225.693587,-4252.9800030487,3.597509496,14
419627.434866586,22818523.88503,-24633938.7285071,-1816206.16122452,9661979.58120494,5413.89005742216,9.293566198,15
419627.434866586,20464024.3938437,-5687368.04175283,-18525558.893878,18550391.5388022,210818.794226076,4.796679328,17
419627.434866586,20456260.931573,-15291835.7098737,-19220425.3842008,10224788.9083833,85382.2781191933,5.696056702,19
419627.434866586,23342845.0282849,-14763995.1920793,6315104.46195799,20751979.6504507,-28688.0683785768,18.287339938,24
419627.434866586,22515052.3833846,-904934.20051246,-26386522.7324411,948373.325629739,-158417.675394795,7.195018992,30
419628.434866585,23476088.155161,13153243.7019394,-10639291.9996818,20054714.2973468,62004.3760938515,6.295641618,1
419628.434866585,21733896.4575062,-22773301.0100225,-12944672.6897955,4810843.78377977,145223.290324171,6.295641618,13
419628.434866585,21620004.4005881,4405451.55663631,-18013681.2494641,18970719.2136909,-4252.97722342337,3.597509496,14
419628.434866585,22818793.2116906,-24635024.2675548,-1816969.37208051,9659224.57066081,5413.89090473022,9.293566198,15
419628.434866585,20464229.2244995,-5685390.13280357,-18524443.3888842,18552162.8207564,210818.795899046,4.796679328,17
419628.434866585,20455969.6525385,-15290642.1109797,-19219826.0147654,10227609.6674002,85382.2798215193,6.295641618,19
419628.434866585,23342261.7024063,-14764369.9705178,6312395.81277486,20752569.4903018,-28688.0742713311,15.889000274,24
419628.434866585,22515611.5930622,-904551.173503702,-26386635.8502217,945240.681209046,-158417.675486193,5.696056702,30
419629.434866585,23476370.0459784,13153350.7727989,-10636670.8678424,20056047.8012141,62004.3736697345,6.295641618,1
419629.434866585,21734312.0867923,-22773664.558353,-12945236.1825731,4807738.59923254,145223.292335941,6.295641618,13
419629.434866585,21620325.5892958,4407639.14951474,-18014718.8679475,18969212.328785,-4252.97444383444,4.796679328,14
419629.434866585,22819044.5297265,-24636109.5226785,-1817732.39552931,9656469.35355419,5413.89175225387,8.094396366,15
419629.434866585,20464429.8671031,-5683411.97406568,-18523327.888423,18553933.7196777,210818.797572147,4.197094412,17
419629.434866585,20455674.1505513,-15289448.1823529,-19219226.51473,10230430.2099211,85382.2815237147,7.195018992,19
419629.434866585,23341681.7269695,-14764744.8967742,6309687.11268523,20753158.872268,-28688.0801639862,20.98547206,24
419629.434866585,22516154.294834,-904168.148214301,-26386748.5937406,942108.01617297,-158417.675577637,6.295641618,30
419630.434866586,23476664.5707534,13153458.00566,-10634049.573599,20057380.8624063,62004.3712456574,5.696056702,1
419630.434866586,21734737.5929016,-22774027.8293861,-12945799.4180378,4804633.31331985,145223.2943478,5.696056702,13
419630.434866586,21620656.6548267,4409826.52036185,-18015756.5166748,18967705.03894,-4252.97166428198,4.197094412,14
419630.434866586,22819309.9475383,-24637194.4937194,-1818495.23151922,9653713.93024327,5413.89259999301,8.094396366,15
419630.434866586,20464636.2682785,-5681433.5655375,-18522212.3926187,18555704.2354702,210818.799245378,3.897301954,17
419630.434866586,20455371.7382779,-15288253.9238187,-19218626.8842763,10233250.5359078,85382.2832257794,6.295641618,19
419630.434866586,23341072.6445695,-14765119.9709903,6306978.36123369,20753747.7964006,-28688.0860565427,23.683604182,24
419630.434866586,22516706.6291258,-903785.124589907,-26386860.9629865,938975.330865664,-158417.675669129,6.295641618,30
