Rx_time,rho,X,Y,Z,B,sigma_rho,SVID
444539.429859939,21330916.6597198,-6181716.87163851,-14089647.1073229,22269374.1491063,-185007.833464042,2.398339664,2
444539.429859939,21584841.7930374,4099898.73349894,-15760354.3981047,20788482.6006598,-35367.0266725733,1.199169832,5
444539.429859939,25236554.9423481,-6982130.8508516,-22078908.3493871,-13376909.8306229,-103983.52613696,10.49273603,12
444539.429859939,23903016.0733664,13310732.4046582,-22174330.0428589,5395749.26093153,145274.243591456,4.197094412,13
444539.429859939,23084343.4357633,2657882.74389886,-26274575.0460827,-761044.495496153,5458.48908437424,2.098547206,15
444539.429859939,21458549.7160948,-19843056.8745029,-6577116.95671766,16472139.4807863,-48938.3886692445,2.99792458,18
444539.429859939,23972769.6891354,13605287.4405864,-8887455.25281894,21010790.0014867,134131.190693071,4.197094412,20
444539.429859939,22914598.8159302,-20798014.5137122,-16273778.2504744,-3494254.32114844,2590.47212134742,3.597509496,23
444539.429859939,22976767.6596583,-15923048.808106,-20836587.6596007,-5374557.22078128,127275.093656138,10.49273603,25
444539.429859939,22812160.9423347,-18299670.6682915,2717157.84478951,19058141.4527035,72495.5170256315,5.096471786,26
444539.429859939,20505362.9126559,-5745926.93306841,-19137891.2180507,17406744.1958799,-176562.479161508,1.199169832,29
444540.429859939,21331055.563453,-6179203.83027513,-14090570.9301289,22269513.7928808,-185007.830769,2.698132122,2
444540.429859939,21585292.7415642,4101939.22663498,-15758614.3562488,20789403.4198928,-35367.0276919462,1.199169832,5
444540.429859939,25237291.0274328,-6980899.67745353,-22077795.444603,-13379432.9221664,-103983.526850961,9.293566198,12
444540.429859939,23902656.6686818,13310701.0734884,-22173572.335223,5398858.4303558,145274.244795432,5.096471786,13
444540.429859939,23083810.7504166,2658280.69166402,-26274571.1944611,-757917.979831374,5458.4895381406,2.098547206,15
444540.429859939,21458277.8766029,-19841073.6165583,-6577770.05016258,16474253.7807182,-48938.3933056083,3.597509496,18
444540.429859939,23973410.39133,13607415.7382195,-8885843.25183089,21010072.1707147,134131.189981195,3.897301954,20
444540.429859939,22913953.4370773,-20798178.6707955,-16274248.5603936,-3491103.66083824,2590.47299357625,2.99792458,23
444540.429859939,22977459.665493,-15922403.869331,-20836334.5439431,-5377601.1524661,127275.095353383,7.195018992,25
444540.429859939,22811902.2952074,-18301412.256154,2715438.43117608,19056756.6840582,72495.5170970505,8.094396366,26
444540.429859939,20505423.2206084,-5745058.8496618,-19139938.4949797,17404777.553077,-176562.479963316,1.199169832,29
444541.429859939,21331204.867516,-6176690.83246495,-14091494.9111689,22269652.989059,-185007.828073878,2.398339664,2
444541.429859939,21585749.0298577,4103979.90652648,-15756874.3548117,20790323.7891326,-35367.0287113062,1.199169832,5
444541.429859939,25238009.0340919,-6979668.23319968,-22076682.3766444,-13381955.7349718,-103983.527564881,9.293566198,12
444541.429859939,23902275.3465237,13310669.6360067,-22172814.2614682,5401967.48327865,145274.245999344,5.096471786,13
444541.429859939,23083276.5294507,2658678.59669964,-26274566.9726052,-754791.447761407,5458.48999170256,1.798754748,15
444541.429859939,21458001.5000543,-19839090.1398661,-6578423.32880902,16476367.7323199,-48938.3979420038,2.99792458,18
